6 Spade;8 Hearts;Queen Diamond;9 Spade;Jack Hearts;Nothing in hand
Queen Diamond;7 Hearts;Aces Diamond;9 Spade;8 Hearts;Nothing in hand
Aces Spade;King Diamond;8 Hearts;10 Clubs;10 Spade;One pair
Queen Hearts;2 Hearts;Aces Diamond;Aces Hearts;Queen Spade;Two pairs
2 Spade;6 Spade;2 Hearts;Aces Hearts;King Diamond;One pair
6 Hearts;9 Spade;Jack Spade;9 Hearts;King Spade;One pair
3 Hearts;King Diamond;5 Hearts;2 Hearts;3 Spade;One pair
4 Diamond;5 Hearts;King Spade;7 Clubs;9 Diamond;Nothing in hand
10 Clubs;10 Spade;Aces Diamond;2 Diamond;5 Diamond;One pair
Queen Spade;7 Spade;King Diamond;Queen Clubs;9 Spade;One pair
2 Hearts;5 Spade;Jack Diamond;6 Diamond;7 Spade;Nothing in hand
Aces Spade;5 Hearts;5 Spade;6 Diamond;Queen Spade;One pair
2 Clubs;King Spade;Aces Hearts;2 Diamond;9 Hearts;One pair
9 Diamond;6 Clubs;5 Diamond;9 Hearts;Aces Hearts;One pair
3 Diamond;10 Diamond;5 Clubs;6 Clubs;Aces Clubs;Nothing in hand
6 Hearts;2 Hearts;2 Diamond;5 Hearts;5 Diamond;Two pairs
Queen Spade;Aces Spade;Aces Clubs;3 Clubs;4 Spade;One pair
4 Hearts;6 Spade;Queen Clubs;9 Hearts;King Hearts;Nothing in hand
7 Hearts;4 Clubs;Aces Hearts;2 Hearts;10 Clubs;Nothing in hand
6 Diamond;10 Clubs;5 Spade;6 Clubs;Queen Diamond;One pair
10 Hearts;3 Spade;King Hearts;8 Diamond;Aces Hearts;Nothing in hand
2 Clubs;6 Hearts;4 Diamond;King Spade;3 Spade;Nothing in hand
5 Clubs;6 Clubs;3 Spade;Aces Clubs;7 Hearts;Nothing in hand
6 Hearts;Jack Diamond;King Spade;7 Clubs;4 Diamond;Nothing in hand
9 Clubs;Jack Hearts;Aces Spade;8 Hearts;4 Hearts;Nothing in hand
Queen Spade;3 Diamond;King Clubs;Aces Clubs;2 Spade;Nothing in hand
9 Clubs;2 Spade;6 Spade;5 Clubs;Queen Diamond;Nothing in hand
4 Spade;Aces Diamond;4 Diamond;6 Clubs;10 Hearts;One pair
3 Diamond;5 Diamond;7 Clubs;7 Spade;8 Spade;One pair
8 Diamond;King Spade;10 Diamond;5 Clubs;4 Hearts;Nothing in hand
Jack Diamond;6 Hearts;5 Spade;Aces Diamond;Jack Spade;One pair
4 Spade;2 Clubs;Aces Clubs;8 Spade;King Hearts;Nothing in hand
Aces Hearts;8 Diamond;9 Clubs;Queen Diamond;King Spade;Nothing in hand
2 Diamond;10 Diamond;6 Hearts;3 Spade;6 Spade;One pair
5 Diamond;5 Spade;9 Hearts;10 Spade;4 Hearts;One pair
8 Diamond;5 Diamond;7 Spade;8 Spade;4 Hearts;One pair
Aces Spade;7 Spade;3 Spade;9 Spade;King Spade;Flush
2 Spade;10 Spade;3 Spade;9 Spade;Queen Hearts;Nothing in hand
4 Clubs;Jack Diamond;5 Hearts;5 Spade;6 Hearts;One pair
Jack Diamond;Jack Clubs;6 Diamond;10 Spade;5 Hearts;One pair
Jack Spade;3 Spade;Aces Spade;7 Diamond;Queen Clubs;Nothing in hand
6 Spade;9 Hearts;Queen Diamond;7 Clubs;Queen Spade;One pair
9 Diamond;Aces Hearts;7 Hearts;9 Spade;Queen Clubs;One pair
Queen Diamond;4 Spade;6 Diamond;King Hearts;10 Hearts;Nothing in hand
5 Clubs;4 Diamond;9 Clubs;Aces Spade;Jack Spade;Nothing in hand
6 Spade;9 Clubs;King Clubs;2 Diamond;5 Clubs;Nothing in hand
King Hearts;Aces Hearts;2 Hearts;King Spade;4 Hearts;One pair
9 Diamond;3 Hearts;4 Spade;10 Diamond;7 Spade;Nothing in hand
8 Hearts;4 Spade;10 Spade;7 Spade;King Clubs;Nothing in hand
2 Diamond;3 Clubs;Queen Hearts;2 Hearts;Queen Spade;Two pairs
Aces Spade;5 Spade;Jack Spade;9 Clubs;4 Diamond;Nothing in hand
2 Diamond;5 Diamond;King Spade;8 Hearts;7 Diamond;Nothing in hand
9 Diamond;3 Spade;Queen Clubs;Queen Hearts;6 Hearts;One pair
Jack Diamond;5 Spade;9 Spade;4 Hearts;6 Diamond;Nothing in hand
4 Clubs;Aces Hearts;9 Spade;9 Hearts;5 Hearts;One pair
9 Hearts;Aces Hearts;6 Diamond;5 Diamond;7 Diamond;Nothing in hand
King Diamond;Aces Clubs;Aces Hearts;7 Hearts;6 Hearts;One pair
Aces Clubs;10 Spade;King Diamond;Jack Clubs;Aces Diamond;One pair
5 Clubs;5 Diamond;Queen Hearts;Jack Spade;9 Spade;One pair
2 Clubs;7 Clubs;8 Clubs;Queen Clubs;3 Clubs;Flush
10 Hearts;10 Clubs;Jack Diamond;Queen Diamond;10 Diamond;Three of a kind
Jack Hearts;5 Spade;7 Diamond;9 Clubs;Aces Clubs;Nothing in hand
King Clubs;10 Hearts;3 Diamond;King Hearts;10 Spade;Two pairs
Jack Hearts;2 Spade;3 Hearts;King Clubs;5 Clubs;Nothing in hand
7 Hearts;4 Hearts;6 Spade;2 Spade;Jack Diamond;Nothing in hand
King Hearts;5 Hearts;8 Spade;Aces Diamond;3 Clubs;Nothing in hand
8 Clubs;10 Hearts;5 Hearts;King Spade;9 Hearts;Nothing in hand
King Hearts;5 Hearts;4 Diamond;8 Hearts;3 Hearts;Nothing in hand
6 Clubs;9 Diamond;9 Spade;2 Hearts;Jack Diamond;One pair
6 Diamond;9 Diamond;3 Spade;9 Clubs;8 Hearts;One pair
10 Spade;5 Spade;9 Diamond;10 Diamond;Jack Hearts;One pair
2 Hearts;Aces Hearts;Queen Clubs;3 Spade;6 Spade;Nothing in hand
7 Hearts;King Clubs;Jack Spade;Queen Diamond;3 Hearts;Nothing in hand
2 Clubs;4 Clubs;Queen Clubs;4 Diamond;10 Hearts;One pair
Aces Clubs;Queen Clubs;5 Diamond;4 Spade;4 Hearts;One pair
4 Clubs;5 Spade;King Spade;7 Hearts;7 Spade;One pair
3 Diamond;4 Clubs;2 Clubs;Jack Spade;7 Hearts;Nothing in hand
Aces Clubs;7 Spade;Jack Spade;Jack Diamond;6 Spade;One pair
3 Hearts;10 Diamond;4 Hearts;8 Hearts;Aces Spade;Nothing in hand
Aces Hearts;4 Clubs;King Diamond;3 Hearts;10 Clubs;Nothing in hand
9 Spade;2 Hearts;Queen Diamond;3 Hearts;Queen Spade;One pair
Jack Hearts;8 Clubs;4 Clubs;Aces Clubs;7 Spade;Nothing in hand
5 Diamond;Jack Spade;10 Hearts;8 Hearts;7 Clubs;Nothing in hand
7 Hearts;King Hearts;Aces Clubs;Aces Hearts;5 Spade;One pair
4 Clubs;4 Diamond;3 Spade;4 Hearts;Aces Diamond;Three of a kind
4 Diamond;4 Hearts;9 Diamond;10 Diamond;3 Clubs;One pair
2 Hearts;4 Clubs;7 Diamond;8 Clubs;2 Clubs;One pair
4 Hearts;10 Hearts;3 Hearts;10 Diamond;8 Hearts;One pair
Aces Spade;Jack Diamond;3 Hearts;4 Clubs;10 Spade;Nothing in hand
King Diamond;Jack Hearts;4 Clubs;2 Diamond;7 Clubs;Nothing in hand
2 Diamond;Jack Spade;10 Clubs;5 Hearts;9 Diamond;Nothing in hand
5 Clubs;2 Clubs;Queen Diamond;7 Hearts;Jack Spade;Nothing in hand
Queen Spade;7 Diamond;Aces Clubs;2 Hearts;9 Spade;Nothing in hand
King Spade;8 Hearts;3 Hearts;7 Hearts;Queen Hearts;Nothing in hand
8 Clubs;3 Spade;6 Hearts;Aces Clubs;2 Clubs;Nothing in hand
2 Clubs;4 Spade;4 Diamond;10 Hearts;Queen Diamond;One pair
4 Clubs;2 Spade;Jack Diamond;Queen Clubs;6 Hearts;Nothing in hand
8 Clubs;2 Diamond;Jack Clubs;Jack Hearts;9 Clubs;One pair
6 Clubs;10 Spade;4 Diamond;9 Spade;Queen Clubs;Nothing in hand
3 Diamond;3 Hearts;Jack Spade;7 Hearts;5 Hearts;One pair
9 Hearts;Jack Hearts;10 Clubs;10 Diamond;8 Diamond;One pair
3 Clubs;5 Spade;10 Clubs;Aces Diamond;Queen Clubs;Nothing in hand
Jack Clubs;10 Diamond;Aces Clubs;5 Hearts;2 Diamond;Nothing in hand
2 Hearts;3 Hearts;6 Spade;Jack Hearts;4 Hearts;Nothing in hand
9 Hearts;3 Spade;10 Clubs;8 Diamond;5 Clubs;Nothing in hand
4 Clubs;9 Hearts;2 Hearts;10 Diamond;4 Spade;One pair
5 Spade;Jack Spade;Jack Diamond;7 Hearts;6 Clubs;One pair
Queen Hearts;3 Spade;10 Clubs;7 Diamond;Queen Clubs;One pair
9 Hearts;King Diamond;8 Spade;King Hearts;7 Hearts;One pair
2 Spade;6 Spade;Aces Hearts;6 Clubs;7 Hearts;One pair
2 Diamond;7 Spade;Aces Hearts;9 Clubs;6 Spade;Nothing in hand
9 Spade;King Diamond;Queen Diamond;10 Diamond;6 Clubs;Nothing in hand
9 Diamond;Queen Spade;2 Clubs;5 Diamond;8 Diamond;Nothing in hand
Aces Diamond;2 Diamond;4 Diamond;6 Spade;10 Hearts;Nothing in hand
Queen Diamond;King Diamond;Queen Clubs;4 Hearts;Queen Hearts;Three of a kind
King Spade;Queen Diamond;King Diamond;8 Diamond;8 Spade;Two pairs
Aces Spade;Queen Spade;7 Spade;10 Clubs;9 Hearts;Nothing in hand
Aces Clubs;10 Spade;7 Hearts;10 Hearts;4 Diamond;One pair
7 Diamond;Jack Clubs;Queen Hearts;5 Spade;8 Diamond;Nothing in hand
8 Hearts;King Spade;7 Hearts;7 Diamond;9 Clubs;One pair
9 Spade;5 Diamond;4 Hearts;Aces Spade;8 Hearts;Nothing in hand
2 Diamond;9 Clubs;2 Spade;4 Spade;Queen Hearts;One pair
7 Spade;Jack Clubs;Queen Spade;7 Clubs;King Hearts;One pair
2 Spade;5 Hearts;3 Clubs;10 Diamond;9 Spade;Nothing in hand
10 Diamond;5 Hearts;5 Clubs;King Clubs;King Diamond;Two pairs
6 Hearts;10 Spade;4 Clubs;Queen Hearts;4 Spade;One pair
4 Diamond;Aces Spade;4 Clubs;8 Clubs;6 Spade;One pair
9 Diamond;8 Spade;7 Hearts;King Diamond;4 Hearts;Nothing in hand
3 Clubs;Aces Diamond;7 Diamond;9 Spade;King Hearts;Nothing in hand
8 Spade;3 Diamond;Jack Diamond;Aces Spade;2 Clubs;Nothing in hand
10 Clubs;Queen Clubs;King Hearts;2 Diamond;Jack Clubs;Nothing in hand
Aces Spade;6 Diamond;Queen Clubs;8 Clubs;Aces Diamond;One pair
5 Spade;Jack Diamond;6 Diamond;8 Hearts;4 Hearts;Nothing in hand
8 Clubs;3 Diamond;3 Spade;5 Hearts;2 Spade;One pair
Jack Diamond;King Clubs;2 Hearts;9 Hearts;4 Clubs;Nothing in hand
5 Clubs;9 Clubs;6 Spade;2 Spade;4 Hearts;Nothing in hand
Queen Hearts;9 Spade;5 Spade;Aces Clubs;Jack Spade;Nothing in hand
2 Diamond;Jack Spade;Jack Diamond;8 Hearts;Queen Clubs;One pair
9 Hearts;6 Spade;9 Clubs;8 Spade;King Diamond;One pair
6 Clubs;King Diamond;King Hearts;10 Clubs;7 Diamond;One pair
Queen Clubs;Aces Clubs;9 Diamond;3 Clubs;9 Clubs;One pair
10 Diamond;9 Diamond;3 Spade;King Hearts;4 Diamond;Nothing in hand
10 Spade;Aces Hearts;Queen Spade;5 Spade;King Hearts;Nothing in hand
2 Clubs;2 Spade;2 Hearts;2 Diamond;10 Clubs;Four of a kind
5 Clubs;5 Hearts;3 Diamond;Queen Spade;2 Diamond;One pair
6 Clubs;King Diamond;King Hearts;8 Spade;3 Diamond;One pair
Aces Hearts;7 Spade;10 Spade;6 Clubs;Aces Spade;One pair
Jack Clubs;Jack Spade;2 Diamond;8 Hearts;9 Hearts;One pair
7 Diamond;Queen Hearts;8 Diamond;Queen Diamond;4 Diamond;One pair
4 Hearts;7 Spade;3 Spade;Aces Diamond;2 Diamond;Nothing in hand
8 Hearts;Queen Hearts;6 Hearts;King Hearts;10 Diamond;Nothing in hand
5 Spade;4 Spade;King Clubs;10 Hearts;8 Clubs;Nothing in hand
6 Diamond;Aces Spade;7 Diamond;10 Hearts;4 Spade;Nothing in hand
5 Hearts;4 Clubs;2 Diamond;3 Diamond;2 Hearts;One pair
3 Diamond;5 Clubs;10 Clubs;7 Clubs;4 Spade;Nothing in hand
3 Hearts;Queen Hearts;4 Hearts;10 Diamond;7 Diamond;Nothing in hand
5 Hearts;Queen Diamond;7 Hearts;Jack Spade;King Spade;Nothing in hand
3 Hearts;9 Spade;10 Spade;10 Clubs;8 Hearts;One pair
9 Spade;Aces Hearts;King Clubs;2 Clubs;5 Clubs;Nothing in hand
6 Hearts;Aces Hearts;4 Diamond;2 Diamond;3 Spade;Nothing in hand
King Hearts;8 Spade;9 Spade;10 Clubs;5 Diamond;Nothing in hand
5 Diamond;4 Clubs;3 Diamond;Jack Clubs;4 Diamond;One pair
7 Spade;4 Spade;5 Clubs;Jack Clubs;Queen Clubs;Nothing in hand
King Hearts;Jack Spade;8 Spade;Queen Clubs;10 Spade;Nothing in hand
2 Diamond;Jack Clubs;3 Diamond;9 Spade;10 Hearts;Nothing in hand
7 Spade;5 Hearts;Queen Hearts;3 Diamond;10 Diamond;Nothing in hand
5 Spade;7 Diamond;3 Diamond;2 Clubs;Queen Spade;Nothing in hand
King Hearts;Aces Diamond;Aces Clubs;2 Hearts;Queen Spade;One pair
King Spade;Jack Clubs;Aces Hearts;5 Hearts;8 Clubs;Nothing in hand
5 Clubs;5 Hearts;3 Clubs;3 Diamond;King Diamond;Two pairs
5 Clubs;Jack Hearts;4 Clubs;3 Diamond;Aces Diamond;Nothing in hand
Queen Diamond;10 Clubs;Queen Hearts;Aces Hearts;Aces Clubs;Two pairs
Aces Spade;King Hearts;Queen Clubs;5 Diamond;3 Diamond;Nothing in hand
Jack Hearts;King Clubs;10 Diamond;10 Hearts;8 Hearts;One pair
5 Clubs;6 Diamond;Aces Diamond;2 Spade;7 Spade;Nothing in hand
Jack Diamond;2 Hearts;8 Spade;4 Diamond;4 Hearts;One pair
9 Spade;Jack Diamond;Aces Clubs;2 Clubs;5 Hearts;Nothing in hand
Aces Diamond;King Clubs;2 Hearts;7 Clubs;Queen Spade;Nothing in hand
3 Diamond;9 Hearts;2 Spade;6 Diamond;Jack Clubs;Nothing in hand
9 Clubs;6 Spade;8 Diamond;Aces Spade;5 Spade;Nothing in hand
8 Diamond;3 Hearts;3 Clubs;Queen Spade;4 Clubs;One pair
8 Diamond;5 Diamond;Queen Hearts;Queen Spade;5 Hearts;Two pairs
3 Spade;2 Diamond;8 Diamond;5 Diamond;Aces Clubs;Nothing in hand
Aces Spade;5 Hearts;Jack Diamond;Queen Spade;Jack Hearts;One pair
5 Clubs;7 Hearts;10 Clubs;Aces Hearts;4 Hearts;Nothing in hand
3 Spade;4 Diamond;King Clubs;5 Hearts;Queen Clubs;Nothing in hand
King Clubs;10 Spade;8 Spade;3 Hearts;Aces Spade;Nothing in hand
King Hearts;3 Hearts;Queen Clubs;Jack Clubs;King Diamond;One pair
3 Hearts;2 Clubs;King Clubs;8 Spade;5 Clubs;Nothing in hand
Queen Diamond;6 Hearts;King Clubs;5 Hearts;Queen Spade;One pair
9 Hearts;Queen Diamond;2 Diamond;4 Hearts;10 Diamond;Nothing in hand
Aces Hearts;10 Diamond;Jack Spade;7 Clubs;4 Clubs;Nothing in hand
8 Clubs;Queen Clubs;6 Hearts;7 Spade;4 Diamond;Nothing in hand
Jack Hearts;9 Spade;King Diamond;5 Hearts;9 Hearts;One pair
Jack Hearts;9 Diamond;4 Hearts;Queen Diamond;5 Hearts;Nothing in hand
2 Diamond;Queen Diamond;6 Spade;Queen Spade;10 Spade;One pair
Queen Clubs;3 Diamond;7 Hearts;Jack Diamond;3 Clubs;One pair
7 Hearts;4 Diamond;4 Hearts;2 Clubs;2 Diamond;Two pairs
King Diamond;5 Hearts;Queen Clubs;Aces Spade;6 Clubs;Nothing in hand
Jack Diamond;Queen Diamond;Jack Clubs;6 Hearts;8 Spade;One pair
King Diamond;Queen Clubs;10 Hearts;5 Spade;9 Spade;Nothing in hand
4 Diamond;4 Clubs;Jack Spade;King Clubs;7 Diamond;One pair
10 Diamond;Aces Spade;5 Hearts;7 Hearts;Queen Hearts;Nothing in hand
2 Hearts;Aces Diamond;3 Hearts;9 Diamond;King Hearts;Nothing in hand
8 Spade;7 Spade;4 Clubs;8 Hearts;4 Diamond;Two pairs
10 Spade;Aces Clubs;6 Hearts;Queen Clubs;8 Hearts;Nothing in hand
6 Hearts;9 Spade;7 Clubs;5 Hearts;10 Hearts;Nothing in hand
10 Spade;Queen Spade;9 Spade;King Hearts;5 Spade;Nothing in hand
8 Spade;3 Diamond;8 Clubs;10 Hearts;6 Spade;One pair
9 Diamond;Jack Clubs;5 Hearts;Jack Spade;9 Spade;Two pairs
3 Spade;9 Diamond;Aces Spade;4 Spade;Aces Diamond;One pair
Aces Hearts;8 Clubs;King Clubs;4 Diamond;Queen Spade;Nothing in hand
2 Hearts;Aces Hearts;8 Clubs;Aces Diamond;6 Spade;One pair
5 Hearts;6 Diamond;King Diamond;8 Hearts;2 Clubs;Nothing in hand
9 Hearts;2 Hearts;Jack Diamond;3 Hearts;4 Diamond;Nothing in hand
Jack Hearts;10 Hearts;King Hearts;Aces Clubs;2 Hearts;Nothing in hand
6 Diamond;6 Clubs;8 Hearts;Queen Diamond;2 Diamond;One pair
Jack Clubs;Queen Clubs;3 Spade;Aces Spade;4 Spade;Nothing in hand
Jack Spade;5 Clubs;3 Hearts;King Hearts;Jack Diamond;One pair
8 Hearts;5 Hearts;King Spade;2 Spade;9 Hearts;Nothing in hand
7 Clubs;10 Spade;9 Hearts;Queen Clubs;8 Diamond;Nothing in hand
10 Clubs;7 Spade;6 Spade;3 Diamond;4 Hearts;Nothing in hand
2 Clubs;5 Diamond;7 Clubs;Jack Diamond;5 Hearts;One pair
Jack Clubs;Queen Clubs;9 Spade;King Hearts;6 Spade;Nothing in hand
Aces Hearts;Jack Diamond;10 Diamond;5 Spade;4 Clubs;Nothing in hand
7 Clubs;6 Diamond;10 Spade;3 Hearts;8 Diamond;Nothing in hand
Queen Hearts;2 Clubs;Jack Diamond;3 Clubs;5 Diamond;Nothing in hand
3 Spade;10 Hearts;2 Hearts;9 Spade;Jack Clubs;Nothing in hand
9 Clubs;3 Hearts;King Clubs;Aces Spade;King Hearts;One pair
10 Spade;5 Spade;King Clubs;Aces Clubs;King Hearts;One pair
5 Hearts;8 Hearts;Queen Spade;6 Spade;Jack Clubs;Nothing in hand
3 Spade;Aces Diamond;10 Spade;Queen Spade;9 Hearts;Nothing in hand
King Hearts;7 Clubs;4 Clubs;6 Clubs;6 Hearts;One pair
King Spade;9 Diamond;6 Clubs;5 Hearts;Queen Clubs;Nothing in hand
4 Clubs;6 Spade;4 Spade;3 Spade;4 Hearts;Three of a kind
5 Hearts;10 Diamond;Queen Hearts;8 Spade;Jack Diamond;Nothing in hand
King Diamond;3 Spade;Aces Hearts;King Hearts;King Clubs;Three of a kind
7 Spade;7 Hearts;King Hearts;Queen Clubs;King Diamond;Two pairs
6 Clubs;Jack Diamond;6 Diamond;8 Spade;8 Diamond;Two pairs
4 Clubs;9 Hearts;8 Diamond;King Hearts;2 Hearts;Nothing in hand
3 Spade;2 Spade;Aces Spade;9 Hearts;9 Spade;One pair
10 Spade;3 Diamond;3 Clubs;Queen Hearts;King Hearts;One pair
10 Clubs;King Clubs;10 Hearts;6 Clubs;6 Spade;Two pairs
Queen Clubs;2 Hearts;2 Clubs;Queen Spade;King Diamond;Two pairs
Aces Diamond;6 Hearts;10 Hearts;8 Hearts;5 Spade;Nothing in hand
7 Spade;8 Diamond;10 Hearts;10 Spade;4 Clubs;One pair
4 Hearts;King Clubs;Jack Diamond;Queen Spade;3 Diamond;Nothing in hand
5 Hearts;6 Hearts;10 Spade;Jack Diamond;4 Clubs;Nothing in hand
Queen Clubs;4 Diamond;4 Hearts;2 Hearts;Jack Clubs;One pair
King Diamond;Queen Hearts;2 Spade;Aces Hearts;3 Diamond;Nothing in hand
10 Spade;Queen Diamond;King Clubs;Jack Hearts;5 Diamond;Nothing in hand
10 Hearts;4 Spade;2 Clubs;Jack Clubs;10 Diamond;One pair
King Clubs;3 Clubs;6 Diamond;10 Spade;2 Spade;Nothing in hand
9 Clubs;3 Clubs;King Clubs;6 Hearts;6 Diamond;One pair
4 Diamond;8 Hearts;Jack Clubs;Jack Hearts;5 Hearts;One pair
8 Hearts;Jack Spade;Queen Clubs;2 Diamond;Queen Diamond;One pair
8 Spade;10 Spade;3 Clubs;2 Hearts;4 Clubs;Nothing in hand
10 Hearts;5 Hearts;King Hearts;Aces Clubs;3 Diamond;Nothing in hand
2 Hearts;Queen Hearts;4 Diamond;5 Hearts;Aces Spade;Nothing in hand
7 Clubs;4 Hearts;6 Clubs;Jack Spade;9 Clubs;Nothing in hand
5 Diamond;8 Clubs;3 Hearts;3 Diamond;5 Spade;Two pairs
King Clubs;6 Diamond;Queen Diamond;Aces Diamond;5 Hearts;Nothing in hand
7 Clubs;3 Diamond;Jack Diamond;10 Hearts;4 Diamond;Nothing in hand
3 Clubs;5 Clubs;Queen Spade;6 Spade;Aces Spade;Nothing in hand
2 Clubs;King Spade;8 Diamond;Queen Diamond;Jack Hearts;Nothing in hand
Aces Spade;8 Clubs;4 Spade;Aces Hearts;3 Diamond;One pair
9 Hearts;3 Hearts;Aces Spade;Jack Spade;King Diamond;Nothing in hand
8 Spade;King Hearts;Aces Clubs;2 Diamond;10 Spade;Nothing in hand
9 Diamond;4 Hearts;Aces Clubs;Queen Diamond;Queen Spade;One pair
Queen Spade;7 Hearts;5 Spade;4 Diamond;4 Hearts;One pair
King Clubs;4 Hearts;4 Diamond;9 Spade;3 Clubs;One pair
Jack Spade;Aces Clubs;2 Diamond;Queen Spade;Aces Diamond;One pair
10 Hearts;Aces Hearts;9 Clubs;King Diamond;Queen Hearts;Nothing in hand
4 Clubs;2 Hearts;9 Diamond;8 Clubs;10 Hearts;Nothing in hand
Jack Clubs;Queen Clubs;3 Clubs;Jack Hearts;7 Spade;One pair
King Diamond;2 Spade;4 Clubs;4 Hearts;Aces Hearts;One pair
9 Clubs;Jack Hearts;King Hearts;Jack Clubs;4 Spade;One pair
10 Clubs;3 Clubs;Jack Diamond;5 Spade;9 Spade;Nothing in hand
6 Diamond;5 Clubs;10 Diamond;2 Spade;10 Clubs;One pair
King Spade;Aces Spade;5 Hearts;9 Hearts;4 Hearts;Nothing in hand
Queen Spade;6 Clubs;6 Spade;Aces Spade;2 Diamond;One pair
2 Spade;2 Clubs;5 Clubs;10 Diamond;8 Diamond;One pair
Aces Spade;Jack Spade;Queen Spade;10 Diamond;9 Hearts;Nothing in hand
8 Clubs;Queen Hearts;5 Diamond;Aces Spade;3 Hearts;Nothing in hand
4 Clubs;8 Clubs;7 Diamond;5 Spade;6 Diamond;Straight
2 Spade;2 Clubs;Queen Clubs;Jack Diamond;8 Diamond;One pair
4 Hearts;10 Clubs;Aces Spade;4 Spade;Aces Diamond;Two pairs
Jack Spade;King Diamond;9 Spade;Queen Diamond;8 Clubs;Nothing in hand
7 Spade;Jack Spade;8 Clubs;4 Spade;9 Hearts;Nothing in hand
3 Diamond;10 Diamond;5 Diamond;6 Diamond;6 Clubs;One pair
King Clubs;3 Hearts;9 Spade;3 Spade;5 Clubs;One pair
Aces Clubs;8 Hearts;3 Clubs;King Hearts;King Clubs;One pair
5 Spade;10 Spade;2 Diamond;Queen Hearts;King Spade;Nothing in hand
9 Clubs;4 Spade;10 Diamond;5 Hearts;Queen Hearts;Nothing in hand
4 Clubs;9 Spade;Queen Clubs;3 Spade;7 Spade;Nothing in hand
7 Diamond;Jack Diamond;7 Spade;6 Spade;4 Spade;One pair
Queen Diamond;5 Hearts;Jack Hearts;4 Diamond;Queen Clubs;One pair
8 Spade;6 Hearts;10 Spade;Jack Spade;4 Diamond;Nothing in hand
9 Spade;Aces Diamond;Queen Spade;4 Diamond;2 Hearts;Nothing in hand
7 Diamond;Queen Spade;3 Hearts;10 Hearts;8 Spade;Nothing in hand
8 Diamond;6 Diamond;7 Spade;7 Diamond;9 Hearts;One pair
2 Diamond;Aces Diamond;4 Spade;5 Hearts;8 Hearts;Nothing in hand
Queen Diamond;8 Hearts;8 Clubs;5 Diamond;Aces Spade;One pair
Aces Diamond;7 Clubs;6 Spade;10 Hearts;4 Spade;Nothing in hand
9 Diamond;9 Hearts;Jack Diamond;7 Diamond;King Clubs;One pair
Jack Diamond;10 Clubs;9 Spade;6 Diamond;8 Clubs;Nothing in hand
5 Diamond;4 Hearts;3 Hearts;Queen Clubs;4 Diamond;One pair
5 Spade;Queen Diamond;8 Hearts;3 Spade;10 Diamond;Nothing in hand
Aces Hearts;9 Hearts;9 Clubs;6 Diamond;Aces Diamond;Two pairs
2 Diamond;10 Clubs;3 Hearts;King Clubs;King Diamond;One pair
9 Diamond;9 Hearts;6 Hearts;Queen Hearts;King Diamond;One pair
10 Diamond;Aces Spade;10 Clubs;5 Spade;4 Diamond;One pair
King Hearts;7 Diamond;10 Spade;King Spade;Jack Spade;One pair
5 Hearts;4 Spade;4 Hearts;7 Spade;9 Hearts;One pair
King Clubs;Queen Clubs;5 Diamond;9 Hearts;8 Clubs;Nothing in hand
2 Hearts;10 Clubs;Queen Clubs;10 Hearts;Jack Spade;One pair
Aces Clubs;4 Diamond;3 Clubs;King Hearts;3 Hearts;One pair
3 Hearts;10 Spade;7 Hearts;3 Spade;King Diamond;One pair
6 Hearts;Jack Diamond;Aces Clubs;King Hearts;5 Clubs;Nothing in hand
9 Spade;2 Diamond;7 Hearts;2 Spade;Jack Clubs;One pair
4 Clubs;7 Spade;10 Hearts;5 Clubs;4 Diamond;One pair
6 Spade;3 Diamond;5 Spade;6 Diamond;10 Clubs;One pair
Aces Spade;8 Hearts;7 Hearts;Queen Hearts;10 Diamond;Nothing in hand
5 Diamond;Aces Clubs;5 Hearts;2 Hearts;Queen Spade;One pair
Jack Spade;8 Clubs;7 Clubs;3 Hearts;5 Diamond;Nothing in hand
Jack Diamond;10 Hearts;10 Clubs;King Spade;Queen Diamond;One pair
Queen Clubs;4 Clubs;Aces Hearts;10 Diamond;King Diamond;Nothing in hand
6 Clubs;8 Hearts;2 Spade;4 Spade;10 Hearts;Nothing in hand
9 Clubs;3 Spade;Aces Clubs;10 Diamond;4 Diamond;Nothing in hand
8 Spade;8 Hearts;3 Clubs;4 Diamond;5 Diamond;One pair
2 Hearts;2 Diamond;4 Clubs;Queen Diamond;8 Hearts;One pair
5 Diamond;Queen Hearts;6 Clubs;King Hearts;8 Hearts;Nothing in hand
8 Hearts;4 Clubs;7 Diamond;7 Hearts;King Diamond;One pair
4 Clubs;6 Clubs;7 Clubs;5 Hearts;9 Clubs;Nothing in hand
2 Diamond;Aces Clubs;8 Spade;8 Clubs;King Spade;One pair
7 Clubs;9 Hearts;9 Spade;10 Clubs;10 Hearts;Two pairs
6 Clubs;6 Diamond;Queen Hearts;Jack Hearts;5 Clubs;One pair
10 Clubs;4 Hearts;6 Clubs;9 Hearts;Queen Spade;Nothing in hand
8 Clubs;10 Spade;Jack Diamond;4 Clubs;3 Spade;Nothing in hand
Aces Hearts;8 Clubs;3 Spade;5 Clubs;9 Clubs;Nothing in hand
10 Diamond;6 Diamond;5 Spade;Aces Hearts;4 Diamond;Nothing in hand
8 Spade;7 Diamond;4 Diamond;7 Spade;5 Clubs;One pair
9 Spade;10 Diamond;2 Hearts;5 Spade;9 Diamond;One pair
